NOTA;PROJETO;TÍTULO;MUNICIPIO;STATUS;ENCARREGADO;SUPERVISOR;"AR
COELBA";;CRITERIO;"ANÁLISE
PROJETO
PRÉ-FECH.";SOLICITAÇÃO DE RESERVA;"DATA SAQUE
MATERIAIS";"PES
LV";"PES 
ENCABEÇ. BT
/ ENERG.";"PES
PD";"DATA
PD";"STATUS
PES PD";SI PG;PG's;CLIENTES;PREVISTOS;CAVA REALIZADA;REALIZADO;Á REALIZAR;AVNR;AVNP;INCIO;FIM;DATA ENERG REAL;;REFERENCIA;LATITUDE;LONGITUDE;VALOR DE PROJETO;PROVAVEL ROCHA;NECESSIDADE DE VISITA;CABO 1X25;CABO 3X35;OBS;AVALIAÇÃO SERVIÇO;JAC Jan 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9102308815;;;VÁRZEA DA ROÇA;ALEXSANDRO;ENERGIZADA;ANDERSON;MANOEL CONCEICAO;PLANO 7;PRIORIDADE PLANO ANEEL;;26/09/2025;30/09/2025;07/10/2025;;;2025-125749;;;;;E863242 AO E863243;1;2;;2;;100%;;23/10/25;24/10/25;;;D319668;-11,605276;-40,141989;R$ 14.217,09;;0%;R$  (354,17);0%;JAC Out 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-1214777;ER-CIND-RUA-GAUDENCIA DE SOUZA R-RURAL;;;;;PES BT: ENCABEÇAR REDE BT NOVA NO PG EXISTENTE D319668 E ENERGIZAR OBRA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9102151274;;;OUROLÂNDIA;OLISVALDO;ENERGIZADA;EDLECIO;ANTONIO MELO;PLANO 7;PRIORIDADE PLANO ANEEL;NÃO;22/09/2025;30/09/2025;07/10/2025;;;2025-138331;;;;;E857571 AO E857572;0;2;;0;;100%;;27/10/25;31/10/25;;;D153604;-10,9701258;-41,0746935;R$ 16.267,49;R$  3.121,11;0%;R$  -;19%;JAC Out 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-1177741;UB-CIND-RUA-NOVA-CENTRO;;;;;PES BT: ENCABEÇAR REDE BT NOVA NO PG EXISTENTE D153604 E ENERGIZAR OBRA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9102136511;;;PIRITIBA;JOAOZITO;ENERGIZADA;ANDERSON;NAILTON SANTANA;PLANO 7;PRIORIDADE PLANO ANEEL;SIM;22/09/2025;30/09/2025;07/10/2025;;2025-125620;2025-126065;;;;;E863311;1;1;;;;100%;;08/10/25;16/10/25;;;L433885;-11,7096995;-40,6054533;R$ 24.098,07;R$  2.262,45;226245%;R$  (593,47);9%;JAC Out 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-1165579;ER-CIND-FAZ-VITORIA REGIA-RURAL;;;;;PES LV: INTERCALAR POSTE MT ENTRE OS PGs L433885 E L433944 COM ESTRUTURA N1, INSTALAR BANCADA DO TRAFO E INSTALAR TRAFO E ENCABEÇAR REDE NOVA E ENERGIZAR OBRA PES BT: FECHAR CHAVE DO TRAFO NOVO INSTALADO NO PG NOVO E ENERGIZAR OBRA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9102336083;;;VÁRZEA DA ROÇA;ALEXSANDRO;ENERGIZADA;ANDERSON;MANOEL CONCEICAO;PLANO 7;QLP;;26/09/2025;30/09/2025;07/10/2025;;;2025-126084;;;;;E863244 AO E863245;1;2;;;;100%;;25/10/25;25/10/25;;;B094104;-11,593429;-40,152383;R$ 17.293,61;;0%;R$  (430,70);0%;JAC Out 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-1219645;ER-CIND-POV-SOINHO 11-RURAL;;;;;PES BT: ENCABEÇAR REDE BT NOVA NO PG EXISTENTE B094104 E ENERGIZAR OBRA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9102323824;;;CAPIM GROSSO;JOSÉ MIZAEL;ENERGIZADA;EDUARDO;WELLINGTON SOUZA;PLANO 7;PRIORIDADE PLANO ANEEL;NÃO;21/09/2025;30/09/2025;06/10/2025;;;2025-126091;;;;;E838976 AO E838977;1;2;;;;100%;;08/10/25;08/10/25;;;B492854;-11,3357464;-40,0307708;R$ 15.778,09;R$  3.421,58;0%;R$  -;22%;JAC Out 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-1223729;ER-CIND-FAZ-OLIVEIRAS 48-RURAL;;;;;PES BT: ENCABEÇAR REDE BT NO PG NOVO, FECHAR CHAVE DO TRAFO E ENERGIZAR OBRA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9102223309;;;OUROLÂNDIA;OLISVALDO;ENERGIZADA;EDLECIO;ANTONIO MELO;PLANO 7;QLP;NÃO;22/09/2025;30/09/2025;07/10/2025;;;2025-130482;;;;;E863307;1;1;;0;;100%;;27/10/25;31/10/25;;;B159032;-10,9733759;-41,0790026;R$ 8.966,68;R$  1.763,01;0%;R$  -;20%;JAC Out 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-1198700;UB-CIND-RUA-A. C. DE MELO-LOT 13 DE JUN;;;;;ENCABEÇAR REDE BT NOVA NO PG B159032 E ENERGIZAR OBRA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9102326904;;;CALDEIRÃO GRANDE;EUDÁRIO;ENERGIZADA;EDLECIO;RAFAEL CRUZ;PLANO 7;PRIORIDADE PLANO ANEEL;NÃO;20/09/2025;29/09/2025;06/10/2025;;;2025-126142;2025-117859;10/10/2025;APROVADO;;E857506 AO E857507;1;2;2;;;100%;;09/10/25;10/10/25;;;E487045;-11,046337;-40,307287;R$ 27.852,43;R$  4.013,99;0%;R$  -;14%;JAC Out 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-1222420;ER-CIND-FAZ-MULUNGU-RURAL;;;;;PES DESL.: ABRIR A CHAVE V45597, PARA POSSIBILITAR INTERCALAR POSTE ENTRE OS PG'S E487044 E E487045, FECHAR CHAVE DO TRAFO NOVO E ENERGIZAR OBRA.(ATERRAR OS PG'S E487044 E E487045). PES BT.: ENCABEÇAR REDE BT NOVA NO PG NOVO E ENERGIZAR A OBRA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9101800566;;;OUROLÂNDIA;OLISVALDO;ENERGIZADA;EDLECIO;ANTONIO MELO;PLANO 7;QLP;NÃO;27/09/2025;07/10/2025;09/10/2025;;CRIAR;CRIAR;2025-130024;31/10/2025;APROVADO;1038574;E878580 AO E878582;1;24;;20;;100%;;10/10/25;31/10/25;;;R029807;-10,8320916;-41,3111755;R$ 156.529,12;;0%;R$  -;0%;JAC Out 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-1028455;AC-CIND-RUA CATARINA-RURAL (REG. LIG);;;;;ABRIR CHAVE DO TRAFO J08403 PARA POSSIBITAR A SUBSTITUIÇÃO DOS POSTES BT POR AT E SUBSITUIÇÃO DE CABO NU BT POR MULTIPLEX DO PG R029808 AO R043957.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9102334237;;;VÁRZEA DA ROÇA;ALEXSANDRO;ENERGIZADA;ANDERSON;MANOEL CONCEICAO;PLANO 7;PRIORIDADE PLANO ANEEL;NÃO;26/09/2025;30/09/2025;07/10/2025;;;2025-127903;;;;;E863246 AO E863249;1;4;;;;100%;;20/10/25;23/10/25;;;L438405;-11,5945895;-40,0176006;R$ 26.615,00;;0%;R$  (665,08);0%;JAC Out 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-1221065;ER-CIND-PR -CENTRAL-CENTRO;;;;;PES BT:ENCABEÇAR REDE BT NOVA NO PG EXISTENTE L438405 E ENERGIZAR OBRA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9102329770;;;CALDEIRÃO GRANDE;EUDÁRIO;ENERGIZADA;EDLECIO;RAFAEL CRUZ;PLANO 7;PRIORIDADE PLANO ANEEL;NÃO;19/09/2025;29/09/2025;06/10/2025;;;2025-127491;;;;;E857508 AO E857515;1;8;8;8;;100%;;11/10/25;13/10/25;;;D525089;-10,992328;-40,29705;R$ 47.068,85;R$  12.858,63;10286904%;R$  12.858,63;27%;JAC Out 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-1222451;ER-CIND-RUA-DAS COMUNICACOES 27-CENTRO;;;;;PES BT.: ENCABEÇAR REDE BT NOVA NO PG D525089 E ENERGIZAR A OBRA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9102139436;;;PIRITIBA;JOAOZITO;ENERGIZADA;ANDERSON;NAILTON SANTANA;PLANO 7;PRIORIDADE PLANO ANEEL;SIM;25/09/2025;30/09/2025;07/10/2025;;;;2025-119190;11/10/25;APROVADO;;E857498;1;1;;;;100%;;11/10/25;11/10/25;;;D251444;-11,6970982;-40,7719724;R$ 18.813,66;R$  1.011,02;101102%;R$  (461,44);5%;JAC Out 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-1172981;ER-CIND-FAZ-SERT O BONITO-RURAL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9102107612;;;VÁRZEA DA ROÇA;ALESSANDRO/JOSÉ MIZAEL;ENERGIZADA;ANDERSON;MANOEL CONCEICAO;PLANO 7;QLP;;26/09/2025;30/09/2025;06/10/2025;;2025-127232;2025-127268;2025-119214;11/10/25;APROVADO;;;1;1;;;;100%;;11/10/25;31/10/25;;;B161406;-11,593637;-40,080329;R$ 36.450,64;;0%;R$  (909,44);0%;JAC Out 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-1157352;ER-CIND-POV-VILA DOS IRRIGANTES-RURAL;;;;;ABRIR CHAVE E81195 PARA REALIZAR ADIÇÃO DE FASE DO PG, L439299 AO E427648 E INSTALAR CHAVE FUSÍVEL NO PG L439299. PES LV: ENTROCAR ADIÇÃO DE FASE NA N4 DO PG L439299.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9102307087;;;CAPIM GROSSO;JOSÉ MIZAEL/ANTONIO;ENERGIZADA;EDUARDO;WELLINGTON SOUZA;PLANO 7;QLP;NÃO;30/09/2025;01/10/2025;06/10/2025;30/09/2025;2025-127867;CRIAR;"2025-120042
2025-120513";14/10/25 28/10/2025;APROVADO;;;1;8;;3;;100%;;28/10/25;28/10/25;;;R003838;-11,383812;-40,007162;R$ 160.964,79;;0%;R$  -;0%;JAC Out 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-1214090;AC-PREF-RUA-GABRIEL FRANCISCO-CENTRO;;;;;PES DESL 1.: ABRIR O TRAFO J02364, PARA POSSIBILITAR RECONDUTORAMENTO BT E SUBSTITUIÇÕES DOS POSTES DOS PG'S R003836 AO R003815, R003835 AO R003836, R003823 AO R003827.(ATERRAR OS PG'S R003834, R003838, R003824, R003827, R003814, R003816, R003817 E R003819). PES LV: TRANSFORMAR B3 EM B4 NO PG R003838 E ENCABEÇAR REDE NOVA E ENERGIZAR OBRA.  PES DESL 2.:ABRIR TRAFO J02364 PARA POSSIBILITAR ABERTURA DE PASSAGEM NO PG R003826 SENTIDO PG R003819, FECHAR TRAFO, SUBSTITUIR REDE BT DO PG R003817 AO R003821 E SUBSTITUIR POSTE R003819 E ENERGIZAR OBRA.(ATERRAR OS PG'S R003817, R003821, R003826 E R003820);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9102127227;;;GAVIÃO;ANTÔNIO;ENERGIZADA;EDUARDO;MANOEL CONCEICAO;PLANO 7;PRIORIDADE PLANO ANEEL;SIM;22/09/2025;25/09/2025;06/10/2025;;2025-125178;2025-127942;;;;;E838978 AO E838979;1;2;;2;;100%;;13/10/25;23/10/25;;;D401775;-11,475377;-39,7809173;R$ 19.384,92;R$  3.580,90;716180%;R$  7.161,80;18%;JAC Out 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-1163412;UB CIND AV LOMANTO JUNIOR CENTRO;;;;;PES LV: INTERCALAR POSTE MT COM ESTRUTURA N1 ENTRE OS PGs A262551 E D401775 E ENERGIZAR OBRA. PES BT.: ENCABEÇAR REDE BT NOVA NO PG NOVO E ENERGIZAR A OBRA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9101969088;;;OUROLÂNDIA;ELIEZER;ENERGIZADA;EDLECIO;ANTONIO MELO;PLANO 7;PRIORIDADE PLANO ANEEL;;22/09/2025;30/09/2025;07/10/2025;;;2025-127863;2025-120024;14/10/2025;APROVADO;;E857569 AO E857570;1;2;;;;100%;;13/10/25;14/10/25;;;B785605;-10,911468;-41,03473;R$ 14.461,06;R$  3.658,60;0%;R$  -;25%;JAC Out 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-1107749;ER-CIND-FAZ-CAIS-RURAL;;;;;PES DESL.: ABRIR CHAVE G61126 PARA POSSIBILITAR INTERCALAR POSTE ENTRE OS PGS B785605 E B785606 E ENERGIZAR OBRA. (PONTOS DE ATERRAMENTO: B785605 E B785606) PES BT.: FECHAR CHAVE DO TRAFO NOVO, E FECHAR A CHAVE NOVA INSTALADA NA DERIVAÇÃO E ENERGIZAR A OBRA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9102333748;;;VÁRZEA DA ROÇA;ALEXSANDRO;ENERGIZADA;ANDERSON;MANOEL CONCEICAO;PLANO 7;PRIORIDADE PLANO ANEEL;NÃO;26/09/2025;30/09/2025;07/10/2025;;;2025-127851;;;;;E863250 AO E863251;1;2;;;;100%;;17/10/25;20/10/25;;;L437471;-11,6007504;-40,1087698;R$ 13.237,49;;0%;R$  (330,04);0%;JAC Out 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-1223221;ER-CIND-POV-BARBOSA PRUDENCIO-RURAL;;;;;PES BT.: ENCABEÇAR REDE BT NOVA NO PG NOVO E ENERGIZAR A OBRA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9102327435;;;CALDEIRÃO GRANDE;EUDÁRIO;ENERGIZADA;EDLECIO;RAFAEL CRUZ;PLANO 7;PRIORIDADE PLANO ANEEL;NÃO;20/09/2025;07/10/2025;09/10/2025;30/10/2025;2025-117986;2025-126197;;;;;E857516 AO E857522;1;7;4;;;100%;;13/10/25;13/10/25;;;B186496;-11,016878;-40,282181;R$ 45.680,49;R$  11.830,52;0%;R$  -;26%;JAC Out 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-1223183;ER-CIND-FAZ-JUNCO 34-RURAL-CADEIR GRANDE;;;;;PES LV: TRANSFORMAR N3-3 EM N4-3 NO PG Q057643 E ENCABEÇAR REDE NOVA E ENERGIZAR OBRA. PES BT.: ENCABEÇAR REDE BT NOVA NO PG R012413 E ENERGIZAR A OBRA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9102325831;;;VÁRZEA DA ROÇA;ALEXSANDRO;ENERGIZADA;ANDERSON;MANOEL CONCEICAO;PLANO 7;PRIORIDADE PLANO ANEEL;NÃO;26/09/2025;27/09/2025;01/10/2025;;;2025-127909;;;;;;1;0;;;;100%;;14/10/25;24/10/25;;;B694418;-11,5649641;-40,0732497;R$ 2.120,18;;;R$  (52,91);0%;JAC Out 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-1223602;ER-CIND-FAZ-MALHADA DA PEDRA-RURAL;;;;;PES BT:ENCABEÇAR REDE BT NOVA NO PG EXISTENTE B694417 E ENERGIZAR OBRA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9102126821;;;GAVIÃO;ANTÔNIO;ENERGIZADA;EDUARDO;MANOEL CONCEICAO;PLANO 7;PRIORIDADE PLANO ANEEL;SIM;22/09/2025;07/10/2025;13/10/2025;;;2025-126666;2025-120602;13/10/2025;APROVADO;;E838980;1;0;;;;100%;;13/10/25;13/10/25;;;D244613;-11,5567097;-39,6949826;R$ 19.501,32;R$  2.262,45;0%;R$  -;12%;JAC Out 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-1163417;ER CIND POV DO VIEIRA - RURAL;;;;;PES DESL.: ABRIR CHAVE H93010 PARA INTERCALAR POSTE ENTRE OS PGS D244612 E D244613, INSTALAR TRAFO E ENERGIZAR OBRA.(ATERRAR PG'S D244612 E D244613);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9102145157;;;OUROLÂNDIA;ELIEZER;ENERGIZADA;EDLECIO;ANTONIO MELO;PLANO 7;PRIORIDADE PLANO ANEEL;SIM;22/09/2025;07/10/2025;13/10/2025;;;;2025-120694;15/10/2025;APROVADO;;;0;1;;;;100%;;15/10/25;15/10/25;;;R046853;-10,8041026;-41,3194096;R$ 28.406,74;R$  1.854,02;0%;R$  -;7%;JAC Out 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-1171022;AC-CIND-POV-SAO MIGUEL-RURAL;;;;;PES DESL.: ABRIR CHAVE DO TRAFO J02392 PARA POSSIBILITAR A SUA SUBSTITUIÇÃO. SUBSTITUIR REDE BT DO PG R046851 AO R046849 E ENERGIZAR OBRA.(ATERRAR PG'S R046854, R046852 E R046849);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9102124562;;;CAPIM GROSSO;JOSÉ MIZAEL/ANTONIO;ENERGIZADA;EDUARDO;WELLINGTON SOUZA;PLANO 7;QLP;NÃO;26/09/2025;07/10/2025;09/10/2025;;CRIAR;CRIAR;"2025-121715
2025-121753";17/10/25 22/10/2025;APROVADO;;;1;6;;6;;0%;;15/10/25;22/10/25;;;;-11.3796894;-40.0081705;R$ 98.088,35;;;;;JAC Out 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-1226821;UB-CIND-RUA-JOANA FERREIRA-N HORIZONTE;;;;;ABRIR CHAVE J60186 PARA SUBSTITUIR POSTE D026655, LANÇAR REDE BT DO PG B772029 AO D026655 E ENERGIZAR OBRA. PONTOS DE ATERRAMENTOS:  B772029 E D026655.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9102327361;;;SÃO JOSÉ DO JACUÍPE;ANTÔNIO;CANCELADA SERVIÇO POSTO GASOLINA;EDUARDO;MANOEL CONCEICAO;PLANO 7;PRIORIDADE PLANO ANEEL;NÃO;25/09/2025;07/10/2025;09/10/2025;;2025-125106;2025-127921;;;;;;1;0;;;;100%;;16/10/25;23/10/25;;;D318469;-11,4205028;-39,9003897;R$ 25.816,59;R$  1.025,93;102593%;R$  (647,03);4%;JAC Out 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-1221865;ER-CIND-ROD-BR 324 KM 366-RURAL;;;;;PES LV: INSTALAR BANCADA DO TRAFO E INSTALAR TRAFO NO PG D318469 E ENERGIZAR OBRA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9102327370;;;SÃO JOSÉ DO JACUÍPE;ANTÔNIO;ENERGIZADA;EDUARDO;MANOEL CONCEICAO;PLANO 7;PRIORIDADE PLANO ANEEL;NÃO;25/09/2025;PENDENTE;PENDENTE;;2025-125180;2025-127194;;;;;E857573;1;1;;;;100%;;15/10/25;15/10/25;;;D021838;-11,4774607;-39,9341515;R$ 22.475,38;R$  2.305,21;230521%;R$  (562,81);10%;JAC Out 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-1221874;AC-CIND-POV-MARGEM DO RIO JACUIPE-RURAL;;;;;PES LV: INTERCALAR POSTE MT COM ESTRUTURA N1 ENTRE OS PGs D021838 E D021839 INSTALAR BANCADA DO TRAFO E INSTALAR TRAFO E ENERGIZAR OBRA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9102329777;;;OUROLÂNDIA;ELIEZER;ENERGIZADA;EDLECIO;ANTONIO MELO;PLANO 7;PRIORIDADE PLANO ANEEL;NÃO;22/09/2025;07/10/2025;09/10/2025;;2025-127715;2025-128114;;;;;E863308 AO E863309;0;2;;;;100%;;17/10/25;17/10/25;;;R029414;-10,9407143;-41,1078267;R$ 31.635,05;R$  4.042,40;202120%;R$  (769,56);13%;JAC Out 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-1223506;ER-CIND-FAZ-ANASTACIO 17-RURAL OUROLANDI;;;;;PES LV: INTERCALAR POSTE MT COM ESTRUTURA N1 ENTRE OS PGs R029413 E R029414 INSTALAR BANCADA DO TRAFO E ENERGIZAR OBRA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9101725698;;;SAÚDE;EUDÁRIO;ENERGIZADA;EDLECIO;RAFAEL CRUZ;PLANO 7;QLP;SIM;02/10/2025;07/10/2025;09/10/2025;;2025-127827;2025-127946;;;;;;1;2;;;;100%;;14/10/25;14/10/25;;;B093656;;-40.3722584;R$ 12.457,78;;0%;R$  (0,00);0%;JAC Out 25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B-1008533;RR-CIND-FAZ-SEBASTIAO-RURAL;;;;;PES LV: TRANSFORMAR N3 EM N4 NO PG B093656 E ENCABEÇAR REDE MT NOVA E ENERGIZAR OBRA. PES BT:ENCABEÇAR REDE BT NOVA NO PG EXISTENTE B093656 E ENERGIZAR OBRA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
